"Original URL","ID","Transformed Markdown File"
"https://docs.marketo.com/display/DOCS/Common+Tracking+Questions","14352557","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/common-tracking-questions.md"
"https://docs.marketo.com/display/DOCS/The+Live+Feed","14352558","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/the-live-feed.md"
"https://docs.marketo.com/display/DOCS/Salesforce+Integration","14352559","welcome-to-marketo-docs/product-docs/marketo-sales-connect/crm/salesforce-integration.md"
"https://docs.marketo.com/display/DOCS/MSC+for+Outlook","14352561","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email-plugins/msc-for-outlook.md"
"https://docs.marketo.com/display/DOCS/Salesforce+Customization","14352562","welcome-to-marketo-docs/product-docs/marketo-sales-connect/crm/salesforce-customization.md"
"https://docs.marketo.com/display/DOCS/Phone","14352565","welcome-to-marketo-docs/product-docs/marketo-sales-connect/phone.md"
"https://docs.marketo.com/display/DOCS/Email+Settings","14352571","welcome-to-marketo-docs/product-docs/marketo-sales-connect/getting-started-(msc)/email-settings.md"
"https://docs.marketo.com/display/DOCS/FAQ","14352572","welcome-to-marketo-docs/product-docs/marketo-sales-connect/faq.md"
"https://docs.marketo.com/display/DOCS/Campaigns","14352574","welcome-to-marketo-docs/product-docs/marketo-sales-connect/campaigns.md"
"https://docs.marketo.com/display/DOCS/Templates","14352575","welcome-to-marketo-docs/product-docs/marketo-sales-connect/templates.md"
"https://docs.marketo.com/pages/viewpage.action?pageId=14352577","14352577","welcome-to-marketo-docs/product-docs/marketo-sales-connect/analytics-(msc).md"
"https://docs.marketo.com/display/DOCS/Add+Email+to+Salesforce+from+Gmail","14352578","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/send-a-sales-email/add-email-to-salesforce-from-gmail.md"
"https://docs.marketo.com/display/DOCS/Dynamic+Fields","14352579","welcome-to-marketo-docs/product-docs/marketo-sales-connect/templates/dynamic-fields.md"
"https://docs.marketo.com/display/DOCS/Throttling+Errors","14352581","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/send-a-sales-email/throttling-errors.md"
"https://docs.marketo.com/display/DOCS/Send+A+Sales+Email","14352582","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/send-a-sales-email.md"
"https://docs.marketo.com/display/DOCS/Command+Center","14352583","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/command-center.md"
"https://docs.marketo.com/display/DOCS/Managing+Contacts","14352584","welcome-to-marketo-docs/product-docs/marketo-sales-connect/people/managing-contacts.md"
"https://docs.marketo.com/display/DOCS/Scheduled+Emails+Going+to+Drafts","14352585","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/send-a-sales-email/scheduled-emails-going-to-drafts.md"
"https://docs.marketo.com/display/DOCS/Emails+Going+to+Spam","14352586","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/send-a-sales-email/emails-going-to-spam.md"
"https://docs.marketo.com/display/DOCS/Campaign+Has+Ended","14352587","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/send-a-sales-email/campaign-has-ended.md"
"https://docs.marketo.com/display/DOCS/Error+When+Sending+from+the+Web+Application","14352588","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/send-a-sales-email/error-when-sending-from-the-web-application.md"
"https://docs.marketo.com/display/DOCS/Add+a+Template+or+Campaign","14352589","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/send-a-sales-email/add-a-template-or-campaign.md"
"https://docs.marketo.com/display/DOCS/Error+When+Sending+from+Gmail+or+Outlook","14352590","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/send-a-sales-email/error-when-sending-from-gmail-or-outlook.md"
"https://docs.marketo.com/display/DOCS/Adding+Content","14352591","welcome-to-marketo-docs/product-docs/marketo-sales-connect/email/send-a-sales-email/adding-content.md"
