filename,title,feature
help/marketo/product-docs/email-marketing/drip-nurturing/using-stream-content/prioritize-stream-content.md,Prioritize Stream Content,Engagement Programs
help/marketo/product-docs/email-marketing/drip-nurturing/using-stream-content/remove-stream-content.md,Remove Stream Content,Engagement Programs
help/marketo/product-docs/email-marketing/email-programs/creating-an-email-program/create-an-email-program.md,Create an Email Program,Email Programs
help/marketo/product-docs/email-marketing/email-programs/creating-an-email-program/understanding-email-programs.md,Understanding Email Programs,Email Programs
help/marketo/product-docs/email-marketing/email-programs/email-program-actions/abort-email-program.md,Abort Email Program,Email Programs
help/marketo/product-docs/email-marketing/email-programs/email-program-actions/approve-unapprove-an-email-program.md,Approve/Unapprove an Email Program,Email Programs
help/marketo/product-docs/email-marketing/email-programs/email-program-actions/choose-an-existing-email.md,Choose an Existing Email,Email Programs
help/marketo/product-docs/email-marketing/email-programs/email-program-actions/create-an-email-for-an-email-program.md,Create an Email for an Email Program,Email Programs
help/marketo/product-docs/email-marketing/email-programs/email-program-actions/email-test-a-b-test/add-an-a-b-test.md,Add an A/B Test,"Email Programs, A/B Testing"
help/marketo/product-docs/email-marketing/email-programs/email-program-actions/email-test-a-b-test/cancel-the-a-b-test.md,Cancel the A/B Test,"Email Programs, A/B Testing"
help/marketo/product-docs/email-marketing/email-programs/email-program-actions/email-test-a-b-test/define-the-a-b-test-winner-criteria.md,Define the A/B Test Winner Criteria,"Email Programs, A/B Testing"
help/marketo/product-docs/email-marketing/email-programs/email-program-actions/email-test-a-b-test/schedule-the-a-b-test.md,Schedule the A/B Test,"Email Programs, A/B Testing"
help/marketo/product-docs/email-marketing/email-programs/email-program-actions/email-test-a-b-test/understanding-email-testing-options.md,Understanding Email Testing Options,"Email Programs, A/B Testing"
help/marketo/product-docs/email-marketing/email-programs/email-program-actions/email-test-a-b-test/use-date-time-a-b-testing.md,"Use ""Date/Time"" A/B Testing","Email Programs, A/B Testing"
help/marketo/product-docs/email-marketing/email-programs/email-program-actions/email-test-a-b-test/use-from-address-a-b-testing.md,"Use ""From Address"" A/B Testing","Email Programs, A/B Testing"
help/marketo/product-docs/email-marketing/email-programs/email-program-actions/email-test-a-b-test/use-subject-line-a-b-testing.md,"Use ""Subject Line"" A/B Testing","Email Programs, A/B Testing"
help/marketo/product-docs/email-marketing/email-programs/email-program-actions/email-test-a-b-test/use-the-email-program-dashboard-a-b-test-view.md,Use the Email Program Dashboard - A/B Test View,"Email Programs, A/B Testing"
help/marketo/product-docs/email-marketing/email-programs/email-program-actions/email-test-a-b-test/use-whole-email-a-b-testing.md,"Use ""Whole Email"" A/B Testing","Email Programs, A/B Testing"
help/marketo/product-docs/email-marketing/email-programs/email-program-actions/enable-disable-communication-limits-in-an-email-program.md,Enable/Disable Communication Limits in an Email Program,Email Programs
help/marketo/product-docs/email-marketing/email-programs/email-program-actions/head-start-for-email-programs.md,Head Start for Email Programs,Email Programs
help/marketo/product-docs/email-marketing/email-programs/email-program-actions/move-an-email.md,Move an Email,Email Programs
help/marketo/product-docs/email-marketing/email-programs/email-program-actions/schedule-your-email-program.md,Schedule Your Email Program,Email Programs
help/marketo/product-docs/email-marketing/email-programs/email-program-actions/scheduling-with-recipient-time-zone/abort-delivery-of-email-programs-scheduled-with-recipient-time-zone.md,Abort Delivery of Email Programs Scheduled with Recipient Time Zone,Email Programs
help/marketo/product-docs/email-marketing/email-programs/email-program-actions/scheduling-with-recipient-time-zone/schedule-email-programs-with-recipient-time-zone.md,Schedule Email Programs with Recipient Time Zone,Email Programs
help/marketo/product-docs/email-marketing/email-programs/email-program-actions/scheduling-with-recipient-time-zone/understanding-recipient-time-zone.md,Understanding Recipient Time Zone,Email Programs
help/marketo/product-docs/email-marketing/email-programs/email-program-data/email-link-performance-report.md,Email Link Performance Report,Email Programs
help/marketo/product-docs/email-marketing/email-programs/email-program-data/email-performance-report.md,Email Performance Report,Email Programs
help/marketo/product-docs/email-marketing/email-programs/email-program-data/export-email-program-dashboard-to-excel.md,Export Email Program Dashboard to Excel,Email Programs
help/marketo/product-docs/email-marketing/email-programs/email-program-data/use-the-email-program-dashboard.md,Use the Email Program Dashboard,Email Programs
help/marketo/product-docs/email-marketing/email-programs/email-program-data/view-email-program-results.md,View Email Program Results,Email Programs
help/marketo/product-docs/email-marketing/email-programs/email-program-data/view-the-email-program-dashboard.md,View the Email Program Dashboard,Email Programs
help/marketo/product-docs/email-marketing/email-programs/managing-people-in-email-programs/define-an-audience-by-importing-a-list.md,Define an Audience by Importing a List,Email Programs
help/marketo/product-docs/email-marketing/email-programs/managing-people-in-email-programs/define-an-audience-with-a-smart-list.md,Define an Audience with a Smart List,Email Programs
help/marketo/product-docs/email-marketing/email-programs/managing-people-in-email-programs/import-a-non-latin-characters-list.md,Import a Non-Latin Characters List,Email Programs
help/marketo/product-docs/email-marketing/general/understanding-the-email-editor/understanding-email-event-logging.md,Understanding Email Event Logging,Email Editor
help/marketo/product-docs/email-marketing/general/understanding-the-email-editor/using-the-rich-text-editor.md,Using the Rich Text Editor,Email Editor
help/marketo/product-docs/email-marketing/general/creating-an-email/approve-an-email.md,Approve an Email,Email Editor
help/marketo/product-docs/email-marketing/general/creating-an-email/create-a-text-only-email.md,Create a Text Only Email,Email Editor
help/marketo/product-docs/email-marketing/general/creating-an-email/create-an-email.md,Create an Email,Email Editor
help/marketo/product-docs/email-marketing/general/creating-an-email/edit-the-text-version-of-an-email.md,Edit the Text Version of an Email,Email Editor
help/marketo/product-docs/email-marketing/general/creating-an-email/edit-your-email-header.md,Edit Your Email Header,Email Editor
help/marketo/product-docs/email-marketing/general/creating-an-email/send-a-sample-email.md,Send a Sample Email,Email Editor
help/marketo/product-docs/email-marketing/general/creating-an-email/undo-in-the-email-editor.md,Undo in the Email Editor,Email Editor
help/marketo/product-docs/email-marketing/general/email-editor-2/add-modules-to-your-email.md,Add Modules to your Email,Email Editor
help/marketo/product-docs/email-marketing/general/email-editor-2/create-an-email-template.md,Create an Email Template,Email Editor
help/marketo/product-docs/email-marketing/general/email-editor-2/edit-elements-in-an-email.md,Edit Elements in an Email,Email Editor
help/marketo/product-docs/email-marketing/general/email-editor-2/email-editor-v2-0-overview.md,Email Editor v2.0 Overview,Email Editor
help/marketo/product-docs/email-marketing/general/email-editor-2/email-template-picker-overview.md,Email Template Picker Overview,Email Editor
help/marketo/product-docs/email-marketing/general/email-editor-2/email-template-syntax.md,Email Template Syntax,Email Editor
help/marketo/product-docs/email-marketing/general/email-editor-2/transitioning-to-email-editor-2-0.md,Transitioning to Email Editor 2.0,Email Editor
help/marketo/product-docs/email-marketing/general/functions-in-the-editor/forward-to-a-friend-link-in-emails.md,Forward to a Friend Link in Emails,Email Editor
help/marketo/product-docs/email-marketing/general/functions-in-the-editor/include-a-calendar-event-ics-in-an-email.md,Include a Calendar Event (.ics) in an Email,Email Editor
help/marketo/product-docs/email-marketing/general/functions-in-the-editor/make-an-email-operational.md,Make an Email Operational,Email Editor
help/marketo/product-docs/email-marketing/general/functions-in-the-editor/preview-an-email-with-dynamic-content.md,Preview an Email with Dynamic Content,Email Editor
help/marketo/product-docs/email-marketing/general/functions-in-the-editor/send-emails-from-the-lead-owner.md,Send Emails from the Lead Owner,Email Editor
help/marketo/product-docs/email-marketing/general/functions-in-the-editor/using-dynamic-content-in-an-email.md,Using Dynamic Content in an Email,Email Editor
help/marketo/product-docs/email-marketing/general/functions-in-the-editor/add-a-snippet-to-an-email.md,Add a Snippet to an Email,Email Editor
help/marketo/product-docs/email-marketing/general/functions-in-the-editor/add-a-view-as-web-page-link-to-an-email.md,Add a View as Web Page Link to an Email,Email Editor
help/marketo/product-docs/email-marketing/general/functions-in-the-editor/add-editable-sections-to-email-templates-v1-0.md,Add Editable Sections to Email Templates v1.0,Email Editor
help/marketo/product-docs/email-marketing/general/functions-in-the-editor/add-tracked-links-to-a-text-email.md,Add Tracked Links to a Text Email,Email Editor
help/marketo/product-docs/email-marketing/general/functions-in-the-editor/create-a-calendar-event-ics-file.md,Create a Calendar Event (.ics) File,Email Editor
help/marketo/product-docs/email-marketing/general/functions-in-the-editor/disable-tracking-for-an-email-link.md,Disable Tracking for an Email Link,Email Editor
help/marketo/product-docs/email-marketing/general/functions-in-the-editor/download-an-emails-html.md,Download an Email's HTML,Email Editor
help/marketo/product-docs/email-marketing/general/functions-in-the-editor/edit-an-emails-html.md,Edit an Email's HTML,Email Editor
help/marketo/product-docs/email-marketing/general/functions-in-the-editor/email-tests-champion-challenger/add-an-email-champion-challenger.md,Add an Email Champion/Challenger,Email Editor
help/marketo/product-docs/email-marketing/general/functions-in-the-editor/email-tests-champion-challenger/champion-challenger-approve-your-email-test.md,Champion/Challenger -Approve Your Email Test,Email Editor
help/marketo/product-docs/email-marketing/general/functions-in-the-editor/email-tests-champion-challenger/champion-challenger-configure-report-alerts.md,Champion/Challenger -Configure Report Alerts,Email Editor
help/marketo/product-docs/email-marketing/general/functions-in-the-editor/email-tests-champion-challenger/champion-challenger-declare-a-champion.md,Champion/Challenger -Declare a Champion,Email Editor
help/marketo/product-docs/email-marketing/general/functions-in-the-editor/email-tests-champion-challenger/champion-challenger-define-champion-criteria.md,Champion/Challenger -Define Champion Criteria,Email Editor
help/marketo/product-docs/email-marketing/general/functions-in-the-editor/email-tests-champion-challenger/champion-challenger-discard-an-email-test.md,Champion/Challenger -Discard an Email Test,Email Editor
help/marketo/product-docs/email-marketing/general/functions-in-the-editor/email-tests-champion-challenger/champion-challenger-from-address.md,Champion/Challenger -From Address,Email Editor
help/marketo/product-docs/email-marketing/general/functions-in-the-editor/email-tests-champion-challenger/champion-challenger-subject-line.md,Champion/Challenger -Subject Line,Email Editor
help/marketo/product-docs/email-marketing/general/functions-in-the-editor/email-tests-champion-challenger/champion-challenger-whole-emails.md,Champion/Challenger -Whole Emails,Email Editor
help/marketo/product-docs/email-marketing/general/using-tokens/add-a-system-token-as-a-link-in-an-email.md,Add a System Token as a Link in an Email,Tokens
help/marketo/product-docs/email-marketing/general/using-tokens/add-an-email-script-token-to-your-email.md,Add an Email Script Token to Your Email,Tokens
help/marketo/product-docs/email-marketing/general/using-tokens/add-tokens-to-an-email-link.md,Add Tokens to an Email Link,Tokens
help/marketo/product-docs/email-marketing/general/using-tokens/create-an-email-script-token.md,Create an Email Script Token,Tokens
help/marketo/product-docs/email-marketing/general/using-tokens/system-tokens-glossary.md,System Tokens Glossary,Tokens
help/marketo/product-docs/email-marketing/general/using-tokens/use-the-send-alert-info-token.md,Use the Send Alert Info Token,Tokens
help/marketo/product-docs/email-marketing/general/using-tokens/using-urls-in-my-tokens.md,Using URLs in My Tokens,Tokens
help/marketo/product-docs/email-marketing/general/email-cc.md,Email CC,Email Editor
help/marketo/product-docs/marketo-engage-modern-ux/overview.md,Overview,Modern UX
help/marketo/product-docs/marketo-engage-modern-ux/icon-glossary.md,Icon Glossary,Modern UX
help/marketo/product-docs/marketo-engage-modern-ux/using-the-global-search.md,Using the Global Search,Modern UX
help/marketo/product-docs/marketo-engage-modern-ux/toggle-switch.md,Toggle Switch,Modern UX
help/marketo/product-docs/marketo-sales-connect/getting-started/sales-connect-overview.md,Sales Connect Overview,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/getting-started/accessing-your-new-sales-connect-instance.md,Accessing Your New Sales Connect Instance,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/getting-started/getting-started-guide-for-sales-connect-admins.md,Getting Started Guide for Sales Connect Admins,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/getting-started/manage-your-profile.md,Manage Your Profile,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/getting-started/change-your-sales-connect-password.md,Change Your Sales Connect Password,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/getting-started/email-settings/add-identity.md,Add Identity,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/getting-started/email-settings/add-your-email-signature.md,Add Your Email Signature,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/getting-started/email-settings/never-received-a-verification-email.md,Never Received a Verification Email,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/getting-started/email-settings/verify-your-email.md,Verify Your Email,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/admin/additional-admins.md,Additional Admins,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/admin/blocked-domains.md,Blocked Domains,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/admin/content-lockdown.md,Content Lockdown,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/admin/create-a-sub-team.md,Create a Sub-Team,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/admin/invite-users.md,Invite Users,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/admin/setting-up-sso-through-saml-2-0-in-sales-connect.md,Setting UP SSO Through SAML 2.0 in Sales Connect,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/admin/sharing-settings.md,Sharing Settings,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/admin/user-access-details.md,User Access Details,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/analytics/analytics-page-overview.md,Analytics Page Overview,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/analytics/understanding-the-content-tab.md,Understanding the Content Tab,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/analytics/understanding-the-me-tab.md,Understanding the Me Tab,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/analytics/understanding-the-team-tab.md,Understanding the Team Tab,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/campaigns/add-people-to-your-campaign.md,Add People to your Campaign,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/campaigns/add-to-marketing-campaign.md,Add to Marketing Campaign,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/campaigns/campaign-step-types.md,Campaign Step Types,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/campaigns/create-a-campaign.md,Create a Campaign,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/campaigns/remove-people-from-a-campaign.md,Remove People from a Campaign,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/campaigns/schedule-a-campaign.md,Schedule a Campaign,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/campaigns/skip-weekends.md,Skip Weekends,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/campaigns/turn-off-a-campaign.md,Turn off a Campaign,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/campaigns/understanding-send-options.md,Understanding Send Options,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/campaigns/using-tasks-in-campaigns.md,Using Tasks in Campaigns,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/campaigns/view-campaigns-list-as-another-user.md,View Campaigns List as Another User,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/crm/salesforce-customization/activity-type-field-on-tasks-sfdc.md,Activity Type Field on Tasks (SFDC),Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/crm/salesforce-customization/add-sales-connect-buttons-to-salesforce.md,Add Sales Connect Buttons to Salesforce,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/crm/salesforce-customization/create-a-salesforce-priority-call-report-with-sales-connect-data.md,Create a Salesforce Priority Call Report with Sales Connect Data,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/crm/salesforce-customization/creating-workflow-rules-in-salesforce.md,Creating Workflow Rules in Salesforce,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/crm/salesforce-customization/customization-versions.md,Customization Versions,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/crm/salesforce-customization/edit-salesforce-field-accesibility.md,Edit Salesforce Field Accesibility,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/crm/salesforce-customization/how-to-connect-sales-connect-to-your-salesforce-sandbox.md,How to Connect Sales Connect to Your Salesforce Sandbox,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/crm/salesforce-customization/how-to-install-customizations-in-your-salesforce-sandbox.md,How to Install Customizations in Your Salesforce Sandbox,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/crm/salesforce-customization/how-to-install-sales-connect-buttons-in-salesforce.md,How to Install Sales Connect Buttons in Salesforce,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/crm/salesforce-customization/import-a-salesforce-id-into-sales-connect.md,Import a Salesforce ID into Sales Connect,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/crm/salesforce-customization/install-sales-connect-event-fields-on-activity-history.md,Install Sales Connect Event Fields on Activity History,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/crm/salesforce-customization/install-salesforce-customization-for-professional-edition-customers.md,Install Salesforce Customization for Professional Edition Customers,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/crm/salesforce-customization/push-to-sales-connect.md,Push to Sales Connect,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/crm/salesforce-customization/reporting-dashboards-in-salesforce.md,Reporting Dashboards in Salesforce,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/crm/salesforce-customization/sales-connect-customizations-for-crm.md,Sales Connect Customizations for CRM,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/crm/salesforce-customization/using-bulk-actions-in-salesforce-classic.md,Using Bulk Actions in Salesforce Classic,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/crm/salesforce-customization/using-bulk-actions-in-salesforce-lightning.md,Using Bulk Actions in Salesforce Lightning,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/crm/salesforce-integration/configure-salesforce-activity-detail-customization.md,Configure Salesforce Activity Detail Customization,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/crm/salesforce-integration/connect-your-sales-connect-account-to-salesforce.md,Connect Your Sales Connect Account to Salesforce,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/crm/salesforce-integration/disconnect-salesforce-from-your-sales-connect-account.md,Disconnect Salesforce From Your Sales Connect Account,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/crm/salesforce-integration/how-to-fix-we-were-unable-to-authenticate-your-request-when-connecting-to-salesforce.md,"How to Fix ""We Were Unable to Authenticate Your Request"" When Connecting to Salesforce",Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/crm/salesforce-integration/reply-logging.md,Reply Logging (SFDC),Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/crm/salesforce-integration/salesforce-diagnostics.md,Salesforce Diagnostics,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/crm/salesforce-integration/salesforce-sync-settings.md,Salesforce Sync Settings,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/crm/salesforce-integration/tracking-activity-not-showing.md,Tracking Activity Not Showing,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email-plugins/gmail/add-email-to-salesforce.md,Add Email to Salesforce,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email-plugins/gmail/attaching-a-piece-of-content.md,Attaching a Piece of Content,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email-plugins/gmail/calendar-functionality.md,Calendar Functionality,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email-plugins/gmail/email-connection-for-gmail-users.md,Email Connection for Gmail Users,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email-plugins/gmail/gmail-not-pulling-in-sales-connect-signature.md,Gmail Not Pulling In Sales Connect Signature,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email-plugins/gmail/how-to-add-a-template.md,How to Add a Template,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email-plugins/gmail/how-to-install-the-toutapp-browser-extension.md,How to Install the ToutApp Browser Extension,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email-plugins/gmail/how-to-send-an-email-from-gmail.md,How to Send an Email From Gmail,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email-plugins/gmail/how-to-uninstall-sales-connect-from-gmail.md,How to Uninstall Sales Connect from Gmail,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email-plugins/gmail/preventing-secondary-gmail-address-from-integrating-with-sales-connect.md,Preventing Secondary Gmail Address from Integrating with Sales Connect,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email-plugins/gmail/sales-connect-plugin-not-showing-up-in-gmail.md,Sales Connect Plugin Not Showing up in Gmail,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email-plugins/gmail/schedule-an-email-for-a-later-date.md,Schedule an Email for a Later Date,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email-plugins/gmail/the-sales-connect-tool-bar.md,The Sales Connect Tool Bar,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email-plugins/gmail/unexpected-error-in-gmail.md,Unexpected Error in Gmail,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email-plugins/msc-for-outlook/email-connection-for-outlook-users.md,Email Connection for Outlook Users,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email-plugins/msc-for-outlook/net-legacy-add-in/net-add-in-overview.md,.NET Add-in Overview,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email-plugins/msc-for-outlook/net-legacy-add-in/how-to-uninstall-sales-connect-from-outlook.md,How to Uninstall Sales Connect from Outlook,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email-plugins/msc-for-outlook/office-365-add-in/add-email-to-salesforce-office-365.md,Add Email to Salesforce (Office 365),Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email-plugins/msc-for-outlook/office-365-add-in/installing-sales-connect-for-office365-mac-os-windows-and-online.md,"Installing Sales Connect for Office365 Mac OS, Windows, and Online",Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/command-center/command-center-overview.md,Command Center Overview,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/command-center/advanced-search-overview.md,Advanced Search Overview,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/command-center/assigning-tasks-to-team-members.md,Assigning Tasks to Team Members,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/command-center/email-columns-and-email-page-layout.md,Email Columns and Email Page Layout,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/command-center/using-quick-actions-to-speed-up-your-workflow.md,Using Quick Actions to Speed Up Your Workflow,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/common-tracking-questions/how-reply-tracking-works.md,How Reply Tracking Works,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/common-tracking-questions/how-to-set-up-custom-domain-tracking.md,How to Set up Custom Domain Tracking,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/common-tracking-questions/how-to-track-your-email-attachments.md,How to Track Your Email Attachments,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/common-tracking-questions/how-view-tracking-works.md,How View Tracking Works,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/common-tracking-questions/preventing-self-views.md,Preventing Self Views,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/common-tracking-questions/test-email-not-showed-as-viewed.md,Test Email Not Showed as Viewed,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/email-delivery/delivery-channel-overview.md,Delivery Channel Overview,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/email-delivery/email-connection-throttling.md,Email Connection Throttling,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/email-delivery/setting-up-a-custom-delivery-channel.md,Setting up a Custom Delivery Channel,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/send-a-sales-email/campaign-has-ended.md,Campaign Has Ended,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/send-a-sales-email/cc-or-bcc-in-emails.md,CC or BCC in Emails,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/send-a-sales-email/email-marked-as-spam.md,Email Marked as Spam,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/the-live-feed/incorrect-recipient-location.md,Incorrect Recipient Location,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/the-live-feed/live-feed-overview.md,Live Feed Overview,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/unsubscribes/customize-unsubscribe-link-message.md,Customize Unsubscribe Link Message,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/unsubscribes/marketo-unsubscribe-check.md,Marketo Unsubscribe Check,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/unsubscribes/resubscribing-an-unsubscribe.md,Resubscribing an Unsubscribe,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/unsubscribes/syncing-unsubscribes-with-salesforce.md,Syncing Unsubscribes with Salesforce,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/unsubscribes/unsubscribe-group.md,Unsubscribe Group,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/unsubscribes/unsubscribe-history-card.md,Unsubscribe History Card,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/unsubscribes/unsubscribe-link-landing-page.md,Unsubscribe Link Landing Page,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/unsubscribes/unsubscribe-overview.md,Unsubscribe Overview,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/using-the-compose-window/add-an-attachment-or-trackable-content-to-your-email.md,Add an Attachment or Trackable Content to Your Email,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/using-the-compose-window/adding-highspot-content-to-your-email.md,Adding Highspot Content to Your Email,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/using-the-compose-window/bulk-sending-options.md,Bulk Sending Options,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/using-the-compose-window/composing-bulk-emails-with-select-and-send.md,Composing Bulk Emails with Select and Send,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/using-the-compose-window/scheduling-an-email.md,Scheduling an Email,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/using-the-compose-window/sending-a-tracked-email.md,Sending a Tracked Email,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/using-the-compose-window/sending-emails-via-group-email.md,Sending Emails via Group Email,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/email/using-the-compose-window/using-a-template-in-the-compose-window.md,Using a Template in the Compose Window,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/faq/can-i-recover-a-contact-or-group-i-deleted.md,Can I Recover a Contact or Group I Deleted?,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/faq/content-and-file-attachment-faq.md,Content and File Attachment FAQ,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/faq/does-sales-connect-have-an-iphone-or-android-app.md,Does Sales Connect Have an iPhone or Android App?,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/faq/how-can-i-allowlist-sales-connect-on-my-server.md,How Can I Allowlist Sales Connect on My Server?,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/faq/i-got-locked-out-of-my-account-what-do-i-do.md,I Got Locked out of My Account. What Do I Do?,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/faq/is-sales-connect-compatible-with-salesforce-lightning.md,Is Sales Connect Compatible with Salesforce Lightning?,Marketo Sales Connect
help/marketo/product-docs/marketo-sales-connect/faq/what-are-the-sales-connect-terms-of-service.md,What Are the Sales Connect Terms of Service?,Marketo Sales Connect
